filename,width,height,class,xmin,ymin,xmax,ymax
1580_295.jpg,2544,3300,table,303,293,2379,1059
1662_053.jpg,2560,3300,table,346,216,2556,1016
1665_133.jpg,3312,2550,table,428,644,2580,2130
1672_069.jpg,2560,3300,table,338,470,1760,1496
1674_088.jpg,2544,3300,table,414,122,2512,818
1674_138.jpg,2544,3300,table,296,446,2496,1490
1696_204.jpg,2560,3300,table,268,374,1350,1088
1723_194.jpg,2544,3300,table,423,616,2249,2629
1723_250.jpg,2560,3300,table,456,610,1746,1534
1740_002.jpg,3312,2550,table,286,484,1742,1246
1786_032.jpg,3312,2544,table,333,520,3126,1840
1818_005.jpg,2560,3300,table,253,440,2509,2233
1852_095.jpg,2544,3300,table,358,266,1988,932
1896_199.jpg,2560,3300,table,230,438,2414,1316
1896_414.jpg,2560,3300,table,150,516,2296,2606
1901_014.jpg,2560,3300,table,360,473,2503,2846
1939_011.jpg,2560,3300,table,273,346,2496,2606
1999_019.jpg,2560,3300,table,383,620,2189,2630
2042_004.jpg,2544,3300,table,320,1226,2370,2822
2070_034.jpg,2544,3300,table,536,784,2084,1976
2092_068.jpg,3312,2550,table,226,350,3142,2523
2093_061.jpg,2560,3300,table,356,753,2549,3123
2117_329.jpg,2544,3300,table,283,240,2409,3050
5001_032.jpg,2560,3300,table,190,480,2450,3280
5045_074.jpg,2544,3300,table,45,90,2400,3135
5065_041.jpg,2544,3300,table,376,598,2516,2096
5086_072.jpg,2544,3300,table,304,1006,1344,2594
5140_040.jpg,2544,3300,table,213,380,2453,2736
5191_015.jpg,2560,3300,table,354,512,2428,1726
5252_009.jpg,2544,3300,table,116,680,2426,3276
5265_137.jpg,2544,3300,table,280,300,2516,3200
5303_003.jpg,2544,3300,table,62,494,1220,1976
5347_192.jpg,3312,2550,table,260,240,3256,2443
5361_015.jpg,2560,3300,table,130,10,2190,3270
5417_044.jpg,2560,3300,table,276,760,2509,2973
5515_011.jpg,2544,3300,table,263,603,2513,1776
5575_112.jpg,2544,3300,table,520,476,2410,2842
5592_012.jpg,2544,3300,table,156,444,1428,2000
5611_013.jpg,2544,3300,table,282,962,1414,2200
5661_024.jpg,2560,3300,table,282,466,2484,1426
5673_020.jpg,2560,3300,table,276,443,2539,3199
5680_016.jpg,2560,3300,table,228,498,1786,1592
5727_091.jpg,2552,3300,table,46,363,2356,3239
5727_096.jpg,2544,3300,table,100,356,2456,1362
5727_109.jpg,2544,3300,table,60,368,2374,1378
5731_009.jpg,2552,3300,table,344,1098,1565,2700
5809_003.jpg,2544,3300,table,103,423,1589,2869
5842_099.jpg,2552,3300,table,200,456,1768,1812
5848_023.jpg,2552,3300,table,246,450,1580,2376
5856_026.jpg,2544,3300,table,398,550,2526,2260
5881_166.jpg,2552,3300,table,541,1241,1816,3119
6294_128.jpg,2552,3300,table,233,673,2466,2036
6294_160.jpg,2552,3300,table,193,636,2286,2772
6294_166.jpg,3304,2550,table,266,233,3226,1569
6546_011.jpg,3312,2544,table,220,663,2986,2309
6546_016.jpg,3312,2544,table,100,676,3090,1986
6580_018.jpg,2544,3300,table,243,460,2463,1420
6580_125.jpg,3304,2550,table,300,406,3283,2236
6581_209.jpg,2552,3300,table,86,523,2492,2326
6583_055.jpg,2544,3300,table,176,390,2392,1510
6585_484.jpg,3304,2550,table,273,390,3273,2500
6585_486.jpg,3304,2550,table,276,363,3269,2463
6790_011.jpg,3312,2544,table,553,490,3233,2330
6814_006.jpg,2552,3300,table,100,380,2136,3093
8005_125.jpg,2560,3312,table,955,188,2426,1170
8024_015.jpg,2560,3312,table,198,628,2130,2234
8209_010.jpg,3312,2550,table,752,646,2568,1548
9500_023.jpg,2552,3300,table,107,1370,1341,2964
9500_034.jpg,2552,3300,table,88,274,1336,1016
9501_043.jpg,2552,3300,table,44,812,1168,1803
9501_043.jpg,2552,3300,table,61,1278,1192,2848
9502_061.jpg,2552,3300,table,120,313,2390,2893
9503_027.jpg,2552,3300,table,73,530,2419,3020
9504_025.jpg,2552,3300,table,75,1115,1185,2602
9508_065.jpg,2552,3300,table,146,620,2522,1606
9508_065.jpg,2552,3300,table,113,1160,2479,3236
9508_067.jpg,2552,3300,table,156,542,1414,1614
9509_042.jpg,2552,3300,table,120,1414,1358,3246
9509_045.jpg,2552,3300,table,102,534,1328,1664
9512_043.jpg,2552,3300,table,53,206,2363,2949
9515_022.jpg,2552,3300,table,134,242,1754,1640
9515_023.jpg,2552,3300,table,136,232,1752,1572
9515_024.jpg,2552,3300,table,142,320,986,894
9516_001.jpg,2552,3300,table,540,368,2542,1974
9517_045.jpg,2552,3300,table,140,386,1898,2434
9518_015.jpg,2552,3300,table,34,1126,1116,2658
9518_018.jpg,2552,3300,table,205,1022,1486,2347
9520_037.jpg,2552,3300,table,494,824,2012,2082
9520_041.jpg,2552,3300,table,470,152,1941,814
9520_041.jpg,2552,3300,table,470,764,1941,2062
9522_041.jpg,2552,3300,table,86,456,1176,1804
9522_055.jpg,2552,3300,table,40,283,1003,2909
9525_043.jpg,2552,3300,table,54,1114,1262,2478
9526_028.jpg,2552,3300,table,124,312,1400,2276
9528_061.jpg,2552,3300,table,276,914,2488,2100
9529_050.jpg,2552,3300,table,72,342,2114,1500
9529_050.jpg,2552,3300,table,108,1372,2160,2992
9530_051.jpg,2552,3300,table,90,470,2484,2152
9531_070.jpg,2552,3300,table,166,368,2494,1456
9531_070.jpg,2552,3300,table,148,1100,2488,2888
9531_073.jpg,2552,3300,table,50,260,2386,3136
9533_039.jpg,2552,3300,table,60,396,1173,2816
9534_001.jpg,2552,3300,table,196,378,2342,1334
9534_001.jpg,2552,3300,table,184,1028,2344,2664
9535_027.jpg,2552,3300,table,136,552,1304,1560
9535_027.jpg,2552,3300,table,124,1022,1292,2480
9536_010.jpg,2552,3300,table,302,1360,1540,2992
9538_012.jpg,2552,3300,table,262,286,2526,1810
9538_022.jpg,2552,3300,table,230,273,2533,3296
9538_031.jpg,2552,3300,table,184,732,2326,2046
9541_023.jpg,2552,3300,table,83,483,2436,2646
9542_025.jpg,2552,3300,table,380,420,2540,2330
9542_032.jpg,2552,3300,table,148,750,2034,2762
9548_035.jpg,2552,3300,table,138,918,2236,2280
9548_035.jpg,2552,3300,table,152,1464,2256,3248
9549_030.jpg,2552,3300,table,232,892,1502,2178
9550_056.jpg,3304,2550,table,203,383,3253,2256
9552_039.jpg,2552,3300,table,76,380,2412,3080
9553_023.jpg,2552,3300,table,132,776,1338,2564
9555_015.jpg,2552,3300,table,10,380,1796,1986
9557_020.jpg,2552,3300,table,283,513,2446,2909
9557_035.jpg,2552,3300,table,310,810,2402,2338
9560_038.jpg,2552,3300,table,173,246,2503,2756
9561_044.jpg,2552,3300,table,168,456,2386,1388
9561_044.jpg,2552,3300,table,168,1236,2390,3126
9561_049.jpg,2552,3300,table,124,854,2312,2418
9562_024.jpg,2552,3300,table,274,594,1574,1411
9562_053.jpg,2552,3300,table,20,403,2370,2736
9563_061.jpg,2552,3300,table,36,528,2082,1762
9565_029.jpg,2552,3300,table,50,273,2143,3176
9566_031.jpg,2552,3300,table,30,536,2206,2630
9567_052.jpg,2552,3300,table,202,284,1449,1289
9567_052.jpg,2552,3300,table,207,1420,1441,3211
9567_077.jpg,2552,3300,table,158,330,2426,1960
9570_027.jpg,2552,3300,table,50,386,2436,3259
9571_020.jpg,2552,3300,table,36,70,2526,570
9573_040.jpg,2552,3300,table,210,706,1466,1748
ti01410757.jpg,754,1000,table,357,72,677,662
ti01410757.jpg,754,1000,table,290,73,357,475
ti01410757.jpg,754,1000,text,364,601,376,645
ti01410757.jpg,754,1000,text,365,365,375,422
ti01410757.jpg,754,1000,text,364,122,376,160.7
ti01410757.jpg,754,1000,text,654,298,672,397
ti10161372.jpg,754,1000,table,29,353,679,942
ti10161372.jpg,754,1000,text,102,400,527,460
ti10161372.jpg,754,1000,text,106,486,520,535
ti10161372.jpg,754,1000,text,569,494,642,508.6663
ti10161372.jpg,754,1000,text,105,524,523,623
ti10161372.jpg,754,1000,text,37,522,61,537
ti10161372.jpg,754,1000,text,36,470,72,481
ti10161372.jpg,754,1000,text,566,605,639,622
ti10161372.jpg,754,1000,text,105,646,511,671
ti10161372.jpg,754,1000,text,104,688,480,732
ti10161404.jpg,754,1000,table,30,341,680,941
ti10161404.jpg,754,1000,logo,45,118,317,184
ti10161422.jpg,754,1000,table,121,262,574,554
ti10161433.jpg,754,1000,logo,76,96,248,133
ti10161433.jpg,754,1000,text,74,213,298,281
ti10161457.jpg,754,1000,logo,41,125,233,171
ti10161457.jpg,754,1000,table,29,354,669,954
ti10161457.jpg,754,1000,text,114,596,530,737
ti10161457.jpg,754,1000,text,52,473,73,489
ti10161457.jpg,754,1000,text,49,745,67,766
ti10161457.jpg,754,1000,text,52,593,82,610
ti10161457.jpg,754,1000,text,122,406,520,436
ti10161457.jpg,754,1000,text,118,500,522,586
ti10161457.jpg,754,1000,text,117,770,526,813
ti10161484.jpg,754,1000,table,29,365,715,959
ti10161484.jpg,754,1000,logo,37,129,314,191
ti10161491.jpg,754,1000,logo,217,153,503,186
ti10161491.jpg,754,1000,table,29,397,685,949
ti10161592.jpg,754,1000,table,69,191,273,853
ti10161592.jpg,754,1000,text,89,748,105,808
ti10161592.jpg,754,1000,text,90,549,101,689
ti10161592.jpg,754,1000,text,91,207,108,320
ti10161592.jpg,754,1000,text,89,704,105,772
ti10161592.jpg,754,1000,text,41,779,51,837
ti10161630.jpg,754,1000,table,65,446,642,738
ti10161630.jpg,754,1000,text,68,534,462,589
ti10161630.jpg,754,1000,text,66,626,220,655.3333
ti10161630.jpg,754,1000,text,517,544,602,589
ti10161630.jpg,754,1000,text,513,670,606,684.6663
ti10161631.jpg,754,1000,table,70,485,671,753
ti11121470.jpg,754,1000,table,49.33,292,675.33,808
ti11492017.jpg,754,1000,table,89,254,562,542
ti11492017.jpg,754,1000,text,125,324,415,368
ti11492017.jpg,754,1000,text,506,296,556,314
ti11492017.jpg,754,1000,text,361,517,558,538
ti11492017.jpg,754,1000,text,122,445,344,494
