filename,width,height,class,xmin,ymin,xmax,ymax
5095_019.jpg,224,224,table,23,20,224,209
5099_068.jpg,224,224,table,23,14,224,195
5103_020.jpg,224,224,table,26,27,224,215
5109_001.jpg,224,224,table,22,12,224,64
5112_044.jpg,224,224,table,27,38,224,217
5117_023.jpg,224,224,table,50,18,224,190
5140_040.jpg,224,224,table,19,26,216,186
5170_020.jpg,224,224,table,22,36,224,224
5182_078.jpg,224,224,table,29,32,224,205
5191_015.jpg,224,224,table,31,35,212,117
5192_089.jpg,224,224,table,30,37,224,113
5195_054.jpg,224,224,table,31,29,224,213
5195_077.jpg,224,224,table,28,57,224,223
5248_035.jpg,224,224,table,23,51,224,224
5252_009.jpg,224,224,table,10,46,214,222
5265_137.jpg,224,224,table,25,20,222,217
5303_003.jpg,224,224,table,5,34,107,134
5347_145.jpg,224,224,table,16,36,222,224
5347_192.jpg,224,224,table,18,21,220,215
5361_015.jpg,224,224,table,11,1,192,222
5365_159.jpg,224,224,table,18,23,224,207
5366_142.jpg,224,224,table,21,27,224,224
5367_007.jpg,224,224,table,42,57,221,224
5375_004.jpg,224,224,table,34,50,224,144
5380_053.jpg,224,224,table,19,30,224,224
5385_003.jpg,224,224,table,35,24,224,217
5385_012.jpg,224,224,table,27,38,224,224
5408_004.jpg,224,224,table,22,36,224,224
5412_028.jpg,224,224,table,24,34,224,212
5415_006.jpg,224,224,table,72,45,272,118
5417_044.jpg,224,224,table,24,52,220,202
5435_166.jpg,224,224,table,61,47,224,110
5449_105.jpg,224,224,table,22,41,224,224
5515_011.jpg,224,224,table,23,41,221,121
5575_112.jpg,224,224,table,46,32,212,193
5589_017.jpg,224,224,table,61,43,224,195
5592_012.jpg,224,224,table,14,30,126,136
5593_036.jpg,224,224,table,23,19,224,192
5593_060.jpg,224,224,table,19,19,224,194
5611_007.jpg,224,224,table,24,37,224,224
5611_013.jpg,224,224,table,25,65,125,149
5622_013.jpg,224,224,table,19,23,224,68
5625_007.jpg,224,224,table,34,22,224,152
5625_015.jpg,224,224,table,43,21,224,205
5649_040.jpg,224,224,table,31,131,110,279
5649_040.jpg,224,224,table,80,131,208,278
5661_024.jpg,224,224,table,25,32,217,97
5670_054.jpg,224,224,table,22,23,224,218
5673_020.jpg,224,224,table,24,30,222,217
5673_050.jpg,224,224,table,31,42,224,177
5680_016.jpg,224,224,table,20,34,156,108
5680_035.jpg,224,224,table,28,88,174,224
5685_032.jpg,224,224,table,29,40,224,158
5727_091.jpg,224,224,table,4,25,207,220
5727_096.jpg,224,224,table,9,24,216,92
5727_109.jpg,224,224,table,5,25,209,94
5731_009.jpg,224,224,table,30,75,137,183
5809_003.jpg,224,224,table,9,29,140,195
5814_092.jpg,224,224,table,24,25,224,213
5820_160.jpg,224,224,table,12,57,219,224
5830_049.jpg,224,224,table,8,61,209,224
5830_144.jpg,224,224,table,34,48,224,224
5830_191.jpg,224,224,table,26,58,224,224
5830_240.jpg,224,224,table,29,50,224,224
5830_462.jpg,224,224,table,20,50,216,224
5842_099.jpg,224,224,table,18,31,155,123
5848_023.jpg,224,224,table,22,31,139,161
5856_026.jpg,224,224,table,35,37,222,153
5881_166.jpg,224,224,table,47,84,159,212
5926_018.jpg,224,224,table,32,34,224,174
5935_149.jpg,224,224,table,38,57,224,224
5956_026.jpg,224,224,table,25,39,224,194
5963_008.jpg,224,224,table,22,13,224,222
5992_072.jpg,224,224,table,13,41,207,224
6294_128.jpg,224,224,table,20,46,216,138
6294_160.jpg,224,224,table,17,43,201,188
6294_166.jpg,224,224,table,18,20,219,138
6346_024.jpg,224,224,table,40,55,224,219
6347_112.jpg,224,224,table,9,57,224,167
6415_046.jpg,224,224,table,18,18,224,207
6546_011.jpg,224,224,table,15,58,202,203
6546_016.jpg,224,224,table,7,60,209,175
6575_007.jpg,224,224,table,15,23,222,224
6577_020.jpg,224,224,table,25,43,224,224
6578_052.jpg,224,224,table,22,30,219,224
6580_018.jpg,224,224,table,21,31,217,96
6580_091.jpg,224,224,table,27,27,224,133
6580_125.jpg,224,224,table,20,36,223,196
6581_209.jpg,224,224,table,8,36,219,158
6583_055.jpg,224,224,table,15,26,211,102
6583_055.jpg,224,224,table,16,107,210,224
6585_486.jpg,224,224,table,19,32,222,216
6585_593.jpg,224,224,table,21,38,224,224
6790_011.jpg,224,224,table,37,43,219,205
6814_006.jpg,224,224,table,9,26,187,210
8005_125.jpg,224,224,table,84,13,212,79
8024_015.jpg,224,224,table,17,42,186,151
8031_232.jpg,224,224,table,73,96,206,236
8209_010.jpg,224,224,table,51,57,174,136
9500_023.jpg,224,224,table,9,93,118,201
9500_034.jpg,224,224,table,8,19,117,69
9501_043.jpg,224,224,table,4,55,103,122
9501_043.jpg,224,224,table,5,87,105,193
9502_055.jpg,224,224,table,53,42,224,106
9502_055.jpg,224,224,table,54,85,224,184
9502_061.jpg,224,224,table,11,21,210,196
9503_001.jpg,224,224,table,18,53,209,224
9503_027.jpg,224,224,table,6,36,212,205
9504_025.jpg,224,224,table,7,76,104,177
9507_030.jpg,224,224,table,24,21,227,205
9508_056.jpg,224,224,table,17,28,224,188
9508_065.jpg,224,224,table,13,42,221,109
9508_065.jpg,224,224,table,10,79,218,220
9508_067.jpg,224,224,table,14,37,124,110
9508_067.jpg,224,224,table,14,90,122,224
9509_042.jpg,224,224,table,11,96,119,220
9509_045.jpg,224,224,table,9,36,117,113
9510_037.jpg,224,224,table,7,97,111,224
9512_043.jpg,224,224,table,5,14,207,200
9513_030.jpg,224,224,table,20,48,224,146
9515_022.jpg,224,224,table,12,16,154,111
9515_023.jpg,224,224,table,12,16,154,107
9515_024.jpg,224,224,table,12,22,87,61
9516_001.jpg,224,224,table,47,25,223,134
9517_037.jpg,224,224,table,19,112,217,224
9517_045.jpg,224,224,table,12,26,167,165
9518_015.jpg,224,224,table,3,76,98,180
9518_018.jpg,224,224,table,18,69,130,159
9519_063.jpg,224,224,table,39,36,224,157
9520_037.jpg,224,224,table,43,56,177,141
9520_041.jpg,224,224,table,41,10,170,55
9520_041.jpg,224,224,table,41,52,170,140
9521_052.jpg,224,224,table,65,42,224,171
9522_041.jpg,224,224,table,8,31,103,122
9522_041.jpg,224,224,table,7,109,102,249
9522_055.jpg,224,224,table,4,19,88,197
9525_043.jpg,224,224,table,5,76,111,168
9526_028.jpg,224,224,table,11,21,123,154
9527_018.jpg,224,224,table,43,29,224,194
9527_024.jpg,224,224,table,44,29,224,89
9528_043.jpg,224,224,table,21,98,213,224
9528_061.jpg,224,224,table,24,62,218,143
9529_050.jpg,224,224,table,6,23,186,102
9529_050.jpg,224,224,table,9,93,190,203
9529_050.jpg,224,224,table,9,152,188,322
9530_051.jpg,224,224,table,8,32,218,146
9531_070.jpg,224,224,table,15,25,219,99
9531_070.jpg,224,224,table,13,75,218,196
9531_073.jpg,224,224,table,4,18,209,213
9533_039.jpg,224,224,table,5,27,103,191
9534_001.jpg,224,224,table,17,26,206,91
9534_001.jpg,224,224,table,16,70,206,181
9534_028.jpg,224,224,table,56,94,224,224
9535_027.jpg,224,224,table,12,37,114,106
9535_027.jpg,224,224,table,11,69,113,168
9535_027.jpg,224,224,table,107,48,307,139
9536_010.jpg,224,224,table,27,92,135,203
9537_038.jpg,224,224,table,22,44,142,247
9538_012.jpg,224,224,table,23,19,222,123
9538_022.jpg,224,224,table,20,19,222,224
9538_031.jpg,224,224,table,16,50,204,139
9541_023.jpg,224,224,table,7,47,214,180
9541_028.jpg,224,224,table,14,34,224,120
9542_025.jpg,224,224,table,33,29,223,158
9542_032.jpg,224,224,table,13,51,179,187
9548_034.jpg,224,224,table,33,72,224,171
9548_034.jpg,224,224,table,29,138,224,311
9548_035.jpg,224,224,table,12,62,196,155
9548_035.jpg,224,224,table,13,99,198,220
9549_023.jpg,224,224,table,17,23,224,221
9549_030.jpg,224,224,table,20,61,132,148
9549_030.jpg,224,224,table,21,100,133,224
9550_056.jpg,224,224,table,14,34,221,198
9551_062.jpg,224,224,table,27,36,224,240
9552_038.jpg,224,224,table,7,23,216,224
9552_039.jpg,224,224,table,7,26,212,209
9553_023.jpg,224,224,table,12,53,117,174
9554_028.jpg,224,224,table,15,46,224,224
9555_015.jpg,224,224,table,1,26,158,135
9557_020.jpg,224,224,table,25,35,215,197
9557_035.jpg,224,224,table,27,55,211,159
9560_038.jpg,224,224,table,15,17,220,187
9561_044.jpg,224,224,table,15,31,209,94
9561_044.jpg,224,224,table,15,84,210,212
9561_049.jpg,224,224,table,11,58,203,164
9562_024.jpg,224,224,table,24,40,138,96
9562_053.jpg,224,224,table,2,27,208,186
9563_061.jpg,224,224,table,3,36,183,120
9565_029.jpg,224,224,table,4,19,188,216
9567_052.jpg,224,224,table,18,19,127,87
9567_052.jpg,224,224,table,18,96,126,218
9567_077.jpg,224,224,table,14,22,213,133
9570_027.jpg,224,224,table,4,26,214,221
9571_020.jpg,224,224,table,3,5,222,55
9572_040.jpg,224,224,table,29,11,224,163
9573_040.jpg,224,224,table,18,48,129,119
9574_049.jpg,224,224,table,16,31,224,170
ti01410757.jpg,224,224,table,106,16,201,148
ti01410757.jpg,224,224,table,86,16,106,106
ti01410757.jpg,224,224,text,108,135,112,144
ti01410757.jpg,224,224,text,82,82,111,95
ti01410757.jpg,224,224,text,108,27,112,36
ti01410757.jpg,224,224,text,194,67,200,89
ti10161372.jpg,224,224,table,9,79,202,211
ti10161372.jpg,224,224,text,30,90,157,103
ti10161372.jpg,224,224,text,31,109,154,120
ti10161372.jpg,224,224,text,169,111,191,114
ti10161372.jpg,224,224,text,31,117,155,140
ti10161372.jpg,224,224,text,168,136,190,139
ti10161372.jpg,224,224,text,31,145,152,150
ti10161372.jpg,224,224,text,31,154,143,164
ti10161404.jpg,224,224,table,9,76,202,211
ti10161404.jpg,224,224,logo,13,26,94,41
ti10161422.jpg,224,224,table,36,59,171,124
ti10161433.jpg,224,224,logo,23,22,74,30
ti10161433.jpg,224,224,text,22,48,89,63
ti10161457.jpg,224,224,logo,12,28,69,38
ti10161457.jpg,224,224,table,9,79,199,214
ti10161457.jpg,224,224,text,34,134,157,165
ti10161457.jpg,224,224,text,15,106,22,110
ti10161457.jpg,224,224,text,15,120,20,172
ti10161457.jpg,224,224,text,15,133,24,137
ti10161457.jpg,224,224,text,36,91,154,98
ti10161457.jpg,224,224,text,35,112,155,131
ti10161457.jpg,224,224,text,35,172,156,182
ti10161484.jpg,224,224,table,9,82,212,215
ti10161484.jpg,224,224,logo,11,29,93,43
ti10161491.jpg,224,224,logo,64,34,149,42
ti10161491.jpg,224,224,table,9,89,204,213
ti10161592.jpg,224,224,table,20,43,81,191
ti10161592.jpg,224,224,text,26,168,31,181
ti10161592.jpg,224,224,text,27,46,32,72
ti10161592.jpg,224,224,text,26,158,31,173
ti10161592.jpg,224,224,text,12,174,15,187
ti10161630.jpg,224,224,table,19,100,191,165
ti10161630.jpg,224,224,text,20,120,137,132
ti10161630.jpg,224,224,text,20,140,65,147
ti10161630.jpg,224,224,text,154,122,179,132
ti10161630.jpg,224,224,text,152,150,180,153
ti10161631.jpg,224,224,table,21,109,199,169
ti11121470.jpg,224,224,table,15,65,201,181
ti11492017.jpg,224,224,table,26,57,167,121
ti11492017.jpg,224,224,text,37,73,123,82
ti11492017.jpg,224,224,text,150,66,165,70
ti11492017.jpg,224,224,text,107,116,166,121
ti11492017.jpg,224,224,text,36,100,102,111
